PhraseId,Sentiment
162907,2
162908,3
162909,3
162910,2
162911,1
162912,2
162913,1
162914,0
162915,2
162916,2
162917,0
162918,2
162919,2
162920,3
162921,2
162922,2
162923,2
162924,2
162925,2
162926,0
162927,2
162928,2
162929,2
162930,0
162931,2
162932,2
162933,2
162934,0
162935,2
162936,2
162937,2
162938,2
162939,2
162940,2
162941,4
162942,2
162943,2
162944,0
162945,2
162946,2
162947,2
162948,4
162949,2
162950,2
162951,2
162952,2
162953,2
162954,2
162955,1
162956,3
162957,2
162958,0
162959,0
162960,4
162961,4
162962,3
162963,0
162964,0
162965,2
162966,2
162967,2
162968,2
162969,2
162970,2
162971,2
162972,0
162973,2
162974,2
162975,2
162976,1
162977,2
162978,2
162979,2
162980,0
162981,2
162982,2
162983,1
162984,2
162985,2
162986,2
162987,4
162988,3
162989,2
162990,2
162991,2
162992,4
162993,4
162994,4
162995,3
162996,3
162997,0
162998,3
162999,3
163000,3
163001,0
163002,4
163003,2
163004,2
163005,0
163006,2
163007,2
163008,0
163009,0
163010,0
163011,0
163012,3
163013,4
163014,1
163015,1
163016,1
163017,3
163018,4
163019,2
163020,2
163021,2
163022,4
163023,2
163024,0
163025,0
163026,3
163027,3
163028,2
163029,2
163030,2
163031,0
163032,0
163033,3
163034,3
163035,0
163036,3
163037,3
163038,3
163039,0
163040,2
163041,2
163042,2
163043,2
163044,2
163045,4
163046,4
163047,0
163048,4
163049,4
163050,4
163051,4
163052,4
163053,2
163054,2
163055,2
163056,2
163057,2
163058,2
163059,0
163060,2
163061,0
163062,2
163063,2
163064,2
163065,0
163066,2
163067,0
163068,2
163069,2
163070,2
163071,2
163072,0
163073,2
163074,2
163075,2
163076,2
163077,2
163078,2
163079,2
163080,0
163081,2
163082,2
163083,0
163084,3
163085,3
163086,3
163087,2
163088,2
163089,2
163090,0
163091,0
163092,3
163093,3
163094,4
163095,2
163096,2
163097,2
163098,2
163099,2
163100,4
163101,2
163102,2
163103,2
163104,0
163105,0
163106,2
163107,0
163108,0
163109,0
163110,2
163111,2
163112,2
163113,2
163114,2
163115,0
163116,0
163117,1
163118,0
163119,1
163120,2
163121,2
163122,1
163123,1
163124,1
163125,1
163126,2
163127,2
163128,0
163129,0
163130,0
163131,2
163132,2
163133,2
163134,2
163135,2
163136,2
163137,0
163138,2
163139,2
163140,0
163141,2
163142,2
163143,3
163144,0
163145,2
163146,2
163147,2
163148,2
163149,0
163150,0
163151,0
163152,2
163153,2
163154,2
163155,2
163156,2
163157,2
163158,0
163159,2
163160,2
163161,2
163162,2
163163,2
163164,2
163165,3
163166,0
163167,3
163168,2
163169,2
163170,3
163171,2
163172,2
163173,2
163174,2
163175,1
163176,1
163177,2
163178,2
163179,1
163180,2
163181,2
163182,2
163183,4
163184,1
163185,4
163186,0
163187,4
163188,2
163189,2
163190,2
163191,0
163192,1
163193,2
163194,4
163195,2
163196,3
163197,0
163198,0
163199,0
163200,0
163201,1
163202,1
163203,2
163204,2
163205,3
163206,2
163207,3
163208,3
163209,3
163210,3
163211,2
163212,2
163213,2
163214,3
163215,3
163216,2
163217,2
163218,2
163219,1
163220,0
163221,2
163222,0
163223,2
163224,2
163225,2
163226,0
163227,4
163228,4
163229,0
163230,4
163231,4
163232,4
163233,4
163234,4
163235,2
163236,2
163237,2
163238,2
163239,2
163240,0
163241,2
163242,2
163243,0
163244,2
163245,2
163246,2
163247,2
163248,2
163249,2
163250,2
163251,2
163252,2
163253,2
163254,0
163255,2
163256,0
163257,2
163258,0
163259,2
163260,2
163261,0
163262,2
163263,0
163264,2
163265,1
163266,3
163267,3
163268,0
163269,3
163270,3
163271,2
163272,2
163273,3
163274,2
163275,2
163276,2
163277,3
163278,2
163279,0
163280,2
163281,2
163282,2
163283,4
163284,1
163285,1
163286,3
163287,1
163288,1
163289,0
163290,3
163291,2
163292,0
163293,2
163294,3
163295,2
163296,2
163297,2
163298,2
163299,2
163300,2
163301,2
163302,1
163303,2
163304,2
163305,0
163306,0
163307,2
163308,2
163309,2
163310,0
163311,1
163312,1
163313,1
163314,2
163315,2
163316,1
163317,4
163318,2
163319,2
163320,0
163321,2
163322,2
163323,0
163324,2
163325,0
163326,0
163327,2
163328,0
163329,1
163330,3
163331,4
163332,1
163333,3
163334,2
163335,2
163336,2
163337,2
163338,2
163339,2
163340,0
163341,2
163342,2
163343,2
163344,2
163345,2
163346,0
163347,0
163348,0
163349,2
163350,2
163351,2
163352,3
163353,0
163354,2
163355,1
163356,2
163357,0
163358,0
163359,0
163360,2
163361,0
163362,2
163363,4
163364,2
163365,2
163366,2
163367,0
163368,0
163369,0
163370,2
163371,2
163372,0
163373,2
163374,2
163375,2
163376,0
163377,2
163378,0
163379,2
163380,0
163381,4
163382,2
163383,2
163384,2
163385,0
163386,2
163387,2
163388,2
163389,2
163390,0
163391,2
163392,0
163393,2
163394,2
163395,1
163396,2
163397,2
163398,4
163399,4
163400,0
163401,4
163402,4
163403,2
163404,2
163405,2
163406,2
163407,2
163408,2
163409,2
163410,2
163411,4
163412,2
163413,3
163414,3
163415,3
163416,1
163417,3
163418,4
163419,2
163420,0
163421,2
163422,0
163423,0
163424,0
163425,2
163426,3
163427,3
163428,2
163429,3
163430,3
163431,2
163432,2
163433,0
163434,2
163435,2
163436,0
163437,2
163438,0
163439,0
163440,0
163441,2
163442,2
163443,2
163444,2
163445,0
163446,2
163447,2
163448,2
163449,2
163450,2
163451,2
163452,0
163453,2
163454,2
163455,3
163456,3
163457,3
163458,2
163459,2
163460,2
163461,2
163462,2
163463,0
163464,2
163465,2
163466,2
163467,2
163468,2
163469,2
163470,2
163471,0
163472,2
163473,2
163474,0
163475,2
163476,2
163477,2
163478,2
163479,2
163480,2
163481,2
163482,2
163483,2
163484,2
163485,2
163486,0
163487,2
163488,2
163489,0
163490,2
163491,2
163492,2
163493,2
163494,2
163495,2
163496,0
163497,2
163498,2
163499,2
163500,2
163501,2
163502,2
163503,2
163504,2
163505,3
163506,2
163507,3
163508,4
163509,4
163510,0
163511,4
163512,0
163513,2
163514,2
163515,2
163516,2
163517,2
163518,2
163519,0
163520,2
163521,4
163522,4
163523,3
163524,3
163525,0
163526,4
163527,2
163528,2
163529,1
163530,1
163531,1
163532,2
163533,2
163534,1
163535,0
163536,0
163537,0
163538,3
163539,3
163540,3
163541,3
163542,3
163543,3
163544,2
163545,2
163546,3
163547,2
163548,2
163549,2
163550,2
163551,3
163552,3
163553,0
163554,2
163555,2
163556,2
163557,2
163558,1
163559,2
163560,0
163561,2
163562,3
163563,3
163564,3
163565,2
163566,3
163567,2
163568,0
163569,3
163570,3
163571,2
163572,3
163573,0
163574,3
163575,3
163576,0
163577,3
163578,0
163579,2
163580,2
163581,2
163582,2
163583,2
163584,2
163585,2
163586,2
163587,2
163588,1
163589,1
163590,2
163591,2
163592,2
163593,2
163594,2
163595,2
163596,2
163597,2
163598,2
163599,2
163600,0
163601,0
163602,0
163603,2
163604,2
163605,0
163606,0
163607,0
163608,2
163609,0
163610,2
163611,3
163612,3
163613,3
163614,3
163615,2
163616,3
163617,3
163618,4
163619,4
163620,2
163621,2
163622,2
163623,0
163624,2
163625,2
163626,0
163627,2
163628,2
163629,2
163630,0
163631,2
163632,2
163633,2
163634,1
163635,2
163636,3
163637,3
163638,2
163639,2
163640,0
163641,3
163642,3
163643,3
163644,0
163645,0
163646,0
163647,2
163648,2
163649,3
163650,0
163651,3
163652,3
163653,3
163654,2
163655,3
163656,2
163657,2
163658,4
163659,2
163660,3
163661,2
163662,2
163663,0
163664,2
163665,0
163666,2
163667,2
163668,2
163669,2
163670,2
163671,0
163672,2
163673,0
163674,1
163675,2
163676,0
163677,2
163678,2
163679,2
163680,2
163681,0
163682,2
163683,2
163684,2
163685,0
163686,2
163687,2
163688,2
163689,2
163690,0
163691,0
163692,0
163693,0
163694,2
163695,0
163696,2
163697,2
163698,2
163699,2
163700,0
163701,0
163702,1
163703,1
163704,1
163705,0
163706,2
163707,2
163708,2
163709,2
163710,2
163711,2
163712,2
163713,2
163714,0
163715,3
163716,0
163717,1
163718,1
163719,1
163720,1
163721,1
163722,2
163723,0
163724,0
163725,1
163726,1
163727,1
163728,3
163729,3
163730,1
163731,3
163732,3
163733,3
163734,0
163735,3
163736,3
163737,3
163738,0
163739,2
163740,0
163741,2
163742,2
163743,2
163744,1
163745,0
163746,1
163747,2
163748,2
163749,2
163750,2
163751,4
163752,4
163753,4
163754,4
163755,0
163756,2
163757,2
163758,3
163759,3
163760,0
163761,0
163762,2
163763,2
163764,0
163765,2
163766,0
163767,0
163768,0
163769,0
163770,2
163771,3
163772,0
163773,0
163774,0
163775,0
163776,0
163777,4
163778,2
163779,2
163780,2
163781,0
163782,2
163783,2
163784,4
163785,4
163786,4
163787,3
163788,3
163789,2
163790,2
163791,2
163792,0
163793,2
163794,2
163795,2
163796,2
163797,2
163798,3
163799,4
163800,4
163801,2
163802,0
163803,2
163804,2
163805,2
163806,2
163807,2
163808,2
163809,2
163810,2
163811,0
163812,2
163813,0
163814,2
163815,2
163816,2
163817,2
163818,0
163819,2
163820,2
163821,2
163822,0
163823,2
163824,2
163825,2
163826,2
163827,2
163828,2
163829,2
163830,2
163831,2
163832,0
163833,2
163834,2
163835,2
163836,3
163837,3
163838,2
163839,2
163840,2
163841,0
163842,2
163843,2
163844,2
163845,2
163846,2
163847,2
163848,2
163849,1
163850,2
163851,1
163852,0
163853,2
163854,1
163855,1
163856,1
163857,1
163858,1
163859,0
163860,1
163861,1
163862,0
163863,1
163864,2
163865,2
163866,2
163867,2
163868,2
163869,2
163870,2
163871,3
163872,3
163873,3
163874,0
163875,3
163876,0
163877,4
163878,2
163879,3
163880,3
163881,2
163882,2
163883,2
163884,2
163885,2
163886,2
163887,0
163888,2
163889,2
163890,0
163891,2
163892,2
163893,2
163894,2
163895,2
163896,2
163897,2
163898,2
163899,0
163900,2
163901,2
163902,2
163903,2
163904,0
163905,2
163906,2
163907,0
163908,2
163909,2
163910,2
163911,2
163912,2
163913,2
163914,2
163915,0
163916,0
163917,2
163918,0
163919,2
163920,2
163921,2
163922,0
163923,2
163924,2
163925,2
163926,1
163927,3
163928,1
163929,3
163930,2
163931,2
163932,2
163933,0
163934,0
163935,0
163936,2
163937,0
163938,0
163939,0
163940,3
163941,0
163942,3
163943,0
163944,0
163945,0
163946,3
163947,2
163948,0
163949,2
163950,2
163951,2
163952,2
163953,2
163954,2
163955,0
163956,0
163957,0
163958,0
163959,0
163960,2
163961,2
163962,1
163963,2
163964,2
163965,0
163966,2
163967,2
163968,2
163969,2
163970,2
163971,0
163972,2
163973,2
163974,2
163975,2
163976,3
163977,3
163978,0
163979,0
163980,0
163981,3
163982,3
163983,3
163984,3
163985,3
163986,3
163987,3
163988,3
163989,2
163990,0
163991,2
163992,0
163993,2
163994,2
163995,0
163996,0
163997,0
163998,0
163999,0
164000,3
164001,2
164002,3
164003,0
164004,3
164005,3
164006,3
164007,2
164008,2
164009,2
164010,2
164011,2
164012,2
164013,2
164014,2
164015,2
164016,2
164017,2
164018,2
164019,2
164020,2
164021,2
164022,2
164023,0
164024,2
164025,2
164026,2
164027,2
164028,2
164029,2
164030,2
164031,2
164032,2
164033,0
164034,2
164035,2
164036,2
164037,2
164038,2
164039,2
164040,2
164041,0
164042,2
164043,0
164044,2
164045,0
164046,2
164047,2
164048,2
164049,2
164050,2
164051,0
164052,2
164053,2
164054,2
164055,0
164056,2
164057,2
164058,2
164059,0
164060,2
164061,2
164062,2
164063,2
164064,0
164065,0
164066,0
164067,0
164068,0
164069,3
164070,3
164071,1
164072,0
164073,3
164074,3
164075,3
164076,1
164077,1
164078,1
164079,1
164080,0
164081,0
164082,3
164083,3
164084,2
164085,3
164086,3
164087,3
164088,1
164089,1
164090,1
164091,0
164092,2
164093,0
164094,2
164095,3
164096,2
164097,2
164098,2
164099,2
164100,3
164101,2
164102,2
164103,2
164104,3
164105,3
164106,3
164107,1
164108,3
164109,3
164110,2
164111,3
164112,3
164113,3
164114,3
164115,3
164116,3
164117,0
164118,2
164119,2
164120,2
164121,3
164122,0
164123,0
164124,0
164125,0
164126,0
164127,2
164128,2
164129,0
164130,0
164131,3
164132,0
164133,3
164134,3
164135,3
164136,0
164137,0
164138,4
164139,2
164140,0
164141,2
164142,4
164143,4
164144,3
164145,3
164146,3
164147,3
164148,2
164149,0
164150,0
164151,2
164152,2
164153,2
164154,1
164155,0
164156,2
164157,2
164158,0
164159,4
164160,4
164161,2
164162,2
164163,2
164164,2
164165,3
164166,2
164167,1
164168,2
164169,2
164170,2
164171,2
164172,2
164173,2
164174,0
164175,2
164176,0
164177,0
164178,0
164179,3
164180,4
164181,3
164182,3
164183,2
164184,2
164185,0
164186,0
164187,0
164188,0
164189,2
164190,2
164191,2
164192,2
164193,2
164194,2
164195,0
164196,2
164197,2
164198,2
164199,2
164200,2
164201,0
164202,2
164203,2
164204,2
164205,2
164206,2
164207,2
164208,2
164209,2
164210,2
164211,2
164212,2
164213,2
164214,2
164215,3
164216,0
164217,2
164218,2
164219,2
164220,2
164221,0
164222,2
164223,2
164224,2
164225,0
164226,2
164227,0
164228,0
164229,1
164230,0
164231,1
164232,1
164233,0
164234,1
164235,1
164236,2
164237,0
164238,2
164239,1
164240,1
164241,0
164242,1
164243,1
164244,0
164245,2
164246,0
164247,2
164248,2
164249,2
164250,2
164251,0
164252,0
164253,2
164254,2
164255,2
164256,2
164257,0
164258,2
164259,2
164260,2
164261,2
164262,2
164263,2
164264,2
164265,0
164266,3
164267,3
164268,3
164269,3
164270,0
164271,2
164272,0
164273,0
164274,0
164275,2
164276,0
164277,2
164278,2
164279,2
164280,2
164281,2
164282,2
164283,2
164284,2
164285,2
164286,2
164287,2
164288,0
164289,2
164290,2
164291,2
164292,2
164293,2
164294,3
164295,0
164296,2
164297,2
164298,0
164299,2
164300,2
164301,1
164302,0
164303,3
164304,3
164305,2
164306,2
164307,3
164308,3
164309,3
164310,3
164311,3
164312,3
164313,2
164314,0
164315,3
164316,3
164317,3
164318,3
164319,0
164320,3
164321,2
164322,0
164323,2
164324,0
164325,0
164326,0
164327,3
164328,3
164329,2
164330,2
164331,0
164332,2
164333,2
164334,2
164335,2
164336,2
164337,2
164338,2
164339,2
164340,2
164341,2
164342,2
164343,2
164344,0
164345,2
164346,2
164347,2
164348,2
164349,2
164350,2
164351,0
164352,2
164353,2
164354,2
164355,0
164356,2
164357,2
164358,0
164359,2
164360,2
164361,2
164362,2
164363,2
164364,2
164365,2
164366,2
164367,2
164368,0
164369,0
164370,0
164371,2
164372,2
164373,2
164374,2
164375,0
164376,2
164377,2
164378,2
164379,2
164380,2
164381,2
164382,2
164383,2
164384,4
164385,4
164386,4
164387,1
164388,0
164389,4
164390,2
164391,2
164392,4
164393,2
164394,2
164395,2
164396,2
164397,0
164398,3
164399,3
164400,3
164401,3
164402,0
164403,0
164404,0
164405,2
164406,2
164407,2
164408,2
164409,2
164410,2
164411,2
164412,2
164413,0
164414,2
164415,2
164416,2
164417,2
164418,4
164419,4
164420,0
164421,2
164422,3
164423,2
164424,1
164425,1
164426,2
164427,4
164428,4
164429,2
164430,2
164431,0
164432,2
164433,4
164434,1
164435,2
164436,2
164437,2
164438,2
164439,2
164440,2
164441,2
164442,1
164443,2
164444,1
164445,4
164446,1
164447,2
164448,1
164449,1
164450,2
164451,3
164452,3
164453,3
164454,3
164455,0
164456,2
164457,2
164458,1
164459,1
164460,1
164461,1
164462,1
164463,2
164464,2
164465,2
164466,2
164467,3
164468,2
164469,2
164470,2
164471,3
164472,0
164473,0
164474,0
164475,3
164476,2
164477,0
164478,0
164479,0
164480,2
164481,2
164482,2
164483,2
164484,0
164485,2
164486,2
164487,2
164488,0
164489,2
164490,2
164491,0
164492,2
164493,2
164494,0
164495,0
164496,0
164497,0
164498,2
164499,2
164500,1
164501,3
164502,0
164503,0
164504,0
164505,1
164506,2
164507,2
164508,2
164509,4
164510,1
164511,2
164512,1
164513,0
164514,1
164515,1
164516,1
164517,1
164518,2
164519,2
164520,4
164521,2
164522,1
164523,1
164524,0
164525,1
164526,1
164527,0
164528,0
164529,0
164530,1
164531,2
164532,0
164533,0
164534,0
164535,2
164536,2
164537,2
164538,0
164539,2
164540,2
164541,2
164542,2
164543,0
164544,2
164545,2
164546,2
164547,0
164548,2
164549,2
164550,2
164551,1
164552,3
164553,3
164554,3
164555,3
164556,3
164557,3
164558,3
164559,3
164560,3
164561,4
164562,2
164563,3
164564,3
164565,2
164566,2
164567,2
164568,2
164569,3
164570,3
164571,0
164572,0
164573,0
164574,2
164575,2
164576,2
164577,0
164578,2
164579,2
164580,2
164581,2
164582,2
164583,0
164584,0
164585,1
164586,2
164587,2
164588,2
164589,0
164590,2
164591,0
164592,2
164593,0
164594,2
164595,2
164596,2
164597,2
164598,2
164599,3
164600,2
164601,2
164602,2
164603,2
164604,2
164605,2
164606,0
164607,4
164608,4
164609,3
164610,0
164611,4
164612,4
164613,0
164614,4
164615,4
164616,4
164617,4
164618,0
164619,1
164620,2
164621,2
164622,2
164623,0
164624,0
164625,0
164626,2
164627,2
164628,0
164629,0
164630,2
164631,2
164632,0
164633,0
164634,2
164635,2
164636,2
164637,2
164638,0
164639,2
164640,2
164641,2
164642,2
164643,2
164644,3
164645,3
164646,2
164647,0
164648,2
164649,0
164650,2
164651,2
164652,2
164653,2
164654,2
164655,0
164656,2
164657,2
164658,2
164659,0
164660,0
164661,0
164662,0
164663,0
164664,2
164665,2
164666,0
164667,2
164668,2
164669,0
164670,2
164671,2
164672,2
164673,2
164674,1
164675,1
164676,1
164677,1
164678,2
164679,4
164680,1
164681,0
164682,0
164683,1
164684,4
164685,2
164686,2
164687,0
164688,4
164689,3
164690,3
164691,0
164692,0
164693,3
164694,3
164695,3
164696,3
164697,3
164698,0
164699,0
164700,0
164701,0
164702,0
164703,0
164704,2
164705,2
164706,2
164707,2
164708,1
164709,2
164710,2
164711,2
164712,2
164713,0
164714,2
164715,2
164716,3
164717,2
164718,2
164719,2
164720,2
164721,2
164722,3
164723,2
164724,0
164725,2
164726,2
164727,3
164728,1
164729,2
164730,2
164731,2
164732,2
164733,2
164734,2
164735,3
164736,2
164737,2
164738,3
164739,2
164740,2
164741,2
164742,2
164743,3
164744,2
164745,3
164746,0
164747,3
164748,0
164749,0
164750,2
164751,2
164752,2
164753,0
164754,2
164755,2
164756,2
164757,0
164758,2
164759,2
164760,2
164761,2
164762,2
164763,0
164764,0
164765,0
164766,4
164767,2
164768,2
164769,2
164770,0
164771,2
164772,0
164773,2
164774,2
164775,2
164776,2
164777,2
164778,0
164779,2
164780,2
164781,2
164782,2
164783,3
164784,2
164785,2
164786,2
164787,0
164788,2
164789,2
164790,2
164791,2
164792,2
164793,2
164794,2
164795,2
164796,2
164797,0
164798,2
164799,2
164800,2
164801,2
164802,2
164803,3
164804,3
164805,2
164806,3
164807,3
164808,2
164809,2
164810,2
164811,2
164812,3
164813,3
164814,3
164815,2
164816,2
164817,0
164818,0
164819,3
164820,2
164821,3
164822,0
164823,2
164824,2
164825,2
164826,0
164827,2
164828,2
164829,2
164830,2
164831,2
164832,2
164833,2
164834,2
164835,2
164836,2
164837,2
164838,3
164839,3
164840,2
164841,2
164842,4
164843,1
164844,2
164845,2
164846,0
164847,1
164848,1
164849,0
164850,0
164851,0
164852,2
164853,2
164854,2
164855,0
164856,0
164857,0
164858,2
164859,3
164860,2
164861,0
164862,2
164863,2
164864,2
164865,2
164866,2
164867,2
164868,3
164869,0
164870,3
164871,0
164872,3
164873,2
164874,0
164875,0
164876,0
164877,2
164878,2
164879,0
164880,0
164881,2
164882,2
164883,0
164884,0
164885,0
164886,0
164887,0
164888,0
164889,0
164890,4
164891,0
164892,0
164893,1
164894,0
164895,0
164896,3
164897,3
164898,2
164899,0
164900,2
164901,0
164902,0
164903,3
164904,3
164905,2
164906,3
164907,2
164908,0
164909,2
164910,0
164911,2
164912,3
164913,3
164914,2
164915,2
164916,2
164917,2
164918,2
164919,2
164920,2
164921,3
164922,3
164923,3
164924,3
164925,0
164926,3
164927,0
164928,3
164929,3
164930,3
164931,0
164932,3
164933,0
164934,3
164935,3
164936,2
164937,2
164938,2
164939,2
164940,2
164941,2
164942,2
164943,2
164944,2
164945,2
164946,2
164947,3
164948,3
164949,3
164950,3
164951,2
164952,3
164953,0
164954,0
164955,2
164956,2
164957,3
164958,2
164959,3
164960,3
164961,2
164962,3
164963,3
164964,3
164965,3
164966,2
164967,0
164968,0
164969,0
164970,2
164971,2
164972,0
164973,3
164974,2
164975,2
164976,2
164977,1
164978,3
164979,2
164980,2
164981,2
164982,0
164983,3
164984,2
164985,4
164986,4
164987,4
164988,4
164989,0
164990,4
164991,2
164992,2
164993,2
164994,2
164995,0
164996,4
164997,2
164998,2
164999,0
165000,1
165001,1
165002,1
165003,1
165004,1
165005,2
165006,0
165007,1
165008,1
165009,3
165010,3
165011,3
165012,2
165013,2
165014,2
165015,2
165016,2
165017,2
165018,2
165019,2
165020,2
165021,2
165022,2
165023,2
165024,2
165025,2
165026,2
165027,2
165028,1
165029,2
165030,2
165031,1
165032,2
165033,2
165034,0
165035,2
165036,2
165037,2
165038,2
165039,2
165040,2
165041,2
165042,0
165043,2
165044,2
165045,2
165046,0
165047,2
165048,2
165049,2
165050,0
165051,2
165052,2
165053,2
165054,2
165055,2
165056,2
165057,2
165058,2
165059,2
165060,2
165061,2
165062,2
165063,2
165064,2
165065,2
165066,2
165067,2
165068,2
165069,0
165070,0
165071,2
165072,2
165073,2
165074,2
165075,2
165076,2
165077,2
165078,2
165079,1
165080,4
165081,0
165082,2
165083,2
165084,2
165085,2
165086,2
165087,2
165088,0
165089,2
165090,2
165091,2
165092,2
165093,0
165094,2
165095,2
165096,2
165097,0
165098,0
165099,0
165100,0
165101,0
165102,2
165103,2
165104,2
165105,2
165106,2
165107,2
165108,0
165109,2
165110,2
165111,0
165112,2
165113,2
165114,2
165115,0
165116,2
165117,0
165118,2
165119,2
165120,2
165121,2
165122,2
165123,0
165124,2
165125,2
165126,2
165127,2
165128,2
165129,2
165130,2
165131,0
165132,0
165133,4
165134,2
165135,0
165136,0
165137,3
165138,3
165139,3
165140,3
165141,3
165142,3
165143,2
165144,0
165145,0
165146,3
165147,3
165148,3
165149,3
165150,3
165151,3
165152,0
165153,3
165154,3
165155,2
165156,3
165157,3
165158,3
165159,3
165160,2
165161,3
165162,3
165163,3
165164,2
165165,2
165166,0
165167,3
165168,3
165169,3
165170,4
165171,3
165172,3
165173,3
165174,3
165175,3
165176,3
165177,3
165178,0
165179,2
165180,2
165181,2
165182,2
165183,1
165184,1
165185,2
165186,2
165187,0
165188,2
165189,0
165190,2
165191,2
165192,2
165193,2
165194,2
165195,0
165196,2
165197,2
165198,2
165199,0
165200,2
165201,2
165202,2
165203,2
165204,2
165205,1
165206,0
165207,2
165208,2
165209,2
165210,0
165211,2
165212,3
165213,3
165214,0
165215,0
165216,2
165217,2
165218,2
165219,2
165220,2
165221,2
165222,2
165223,1
165224,2
165225,2
165226,2
165227,0
165228,0
165229,2
165230,0
165231,2
165232,2
165233,2
165234,2
165235,2
165236,0
165237,0
165238,2
165239,2
165240,2
165241,2
165242,3
165243,2
165244,2
165245,0
165246,2
165247,2
165248,2
165249,0
165250,0
165251,0
165252,2
165253,2
165254,2
165255,2
165256,2
165257,2
165258,2
165259,2
165260,0
165261,2
165262,3
165263,3
165264,0
165265,3
165266,1
165267,0
165268,1
165269,1
165270,1
165271,3
165272,2
165273,2
165274,2
165275,0
165276,3
165277,2
165278,2
165279,0
165280,2
165281,2
165282,2
165283,2
165284,2
165285,2
165286,2
165287,0
165288,2
165289,2
165290,0
165291,0
165292,2
165293,2
165294,0
165295,2
165296,0
165297,2
165298,2
165299,2
165300,2
165301,2
165302,0
165303,2
165304,0
165305,2
165306,2
165307,2
165308,2
165309,2
165310,2
165311,2
165312,2
165313,2
165314,2
165315,2
165316,2
165317,2
165318,0
165319,2
165320,2
165321,0
165322,2
165323,2
165324,2
165325,2
165326,2
165327,0
165328,2
165329,2
165330,2
165331,2
165332,0
165333,2
165334,0
165335,0
165336,0
165337,1
165338,2
165339,2
165340,2
165341,2
165342,2
165343,2
165344,2
165345,2
165346,2
165347,2
165348,3
165349,3
165350,1
165351,3
165352,1
165353,0
165354,3
165355,0
165356,1
165357,1
165358,2
165359,2
165360,2
165361,2
165362,2
165363,2
165364,2
165365,2
165366,0
165367,2
165368,2
165369,2
165370,2
165371,2
165372,0
165373,2
165374,0
165375,2
165376,2
165377,2
165378,2
165379,2
165380,2
165381,2
165382,2
165383,0
165384,2
165385,1
165386,3
165387,3
165388,3
165389,3
165390,3
165391,0
165392,3
165393,2
165394,0
165395,0
165396,2
165397,2
165398,0
165399,2
165400,2
165401,0
165402,2
165403,2
165404,3
165405,4
165406,2
165407,2
165408,2
165409,2
165410,2
165411,0
165412,2
165413,2
165414,0
165415,2
165416,2
165417,2
165418,3
165419,1
165420,2
165421,0
165422,2
165423,2
165424,2
165425,2
165426,2
165427,2
165428,0
165429,2
165430,2
165431,2
165432,2
165433,1
165434,0
165435,1
165436,2
165437,2
165438,1
165439,1
165440,0
165441,2
165442,2
165443,2
165444,2
165445,2
165446,2
165447,2
165448,2
165449,3
165450,2
165451,2
165452,2
165453,2
165454,2
165455,2
165456,0
165457,2
165458,0
165459,2
165460,2
165461,2
165462,2
165463,2
165464,0
165465,2
165466,2
165467,2
165468,2
165469,3
165470,3
165471,2
165472,3
165473,3
165474,3
165475,2
165476,2
165477,2
165478,2
165479,0
165480,2
165481,2
165482,2
165483,2
165484,2
165485,1
165486,1
165487,1
165488,0
165489,0
165490,2
165491,2
165492,0
165493,0
165494,3
165495,3
165496,3
165497,3
165498,3
165499,2
165500,2
165501,0
165502,2
165503,2
165504,2
165505,2
165506,0
165507,2
165508,0
165509,4
165510,2
165511,2
165512,2
165513,2
165514,2
165515,2
165516,2
165517,2
165518,2
165519,0
165520,0
165521,0
165522,0
165523,0
165524,4
165525,4
165526,4
165527,0
165528,0
165529,0
165530,1
165531,0
165532,2
165533,2
165534,2
165535,2
165536,2
165537,2
165538,2
165539,2
165540,0
165541,2
165542,2
165543,2
165544,2
165545,2
165546,2
165547,2
165548,2
165549,2
165550,2
165551,2
165552,2
165553,2
165554,2
165555,2
165556,2
165557,2
165558,2
165559,2
165560,2
165561,1
165562,2
165563,2
165564,2
165565,2
165566,2
165567,1
165568,0
165569,0
165570,2
165571,2
165572,3
165573,3
165574,1
165575,3
165576,3
165577,2
165578,2
165579,2
165580,2
165581,0
165582,2
165583,1
165584,2
165585,1
165586,0
165587,1
165588,2
165589,2
165590,2
165591,4
165592,0
165593,2
165594,2
165595,3
165596,3
165597,2
165598,2
165599,2
165600,2
165601,2
165602,0
165603,2
165604,2
165605,2
165606,2
165607,2
165608,2
165609,1
165610,2
165611,2
165612,2
165613,2
165614,3
165615,0
165616,2
165617,0
165618,2
165619,0
165620,2
165621,2
165622,2
165623,0
165624,1
165625,1
165626,1
165627,2
165628,3
165629,3
165630,2
165631,0
165632,3
165633,1
165634,1
165635,0
165636,3
165637,3
165638,3
165639,3
165640,3
165641,0
165642,2
165643,3
165644,3
165645,3
165646,0
165647,0
165648,0
165649,3
165650,0
165651,2
165652,2
165653,2
165654,2
165655,2
165656,2
165657,2
165658,2
165659,2
165660,2
165661,2
165662,2
165663,0
165664,2
165665,0
165666,3
165667,3
165668,3
165669,3
165670,3
165671,3
165672,3
165673,2
165674,0
165675,2
165676,2
165677,3
165678,3
165679,1
165680,2
165681,2
165682,2
165683,0
165684,2
165685,2
165686,3
165687,3
165688,1
165689,1
165690,1
165691,1
165692,0
165693,2
165694,1
165695,0
165696,2
165697,2
165698,0
165699,0
165700,0
165701,2
165702,2
165703,2
